RUN	perf.TestSimulation	testsimulation	1707849828248	 	3.0.3
USER	mainScenario	1	START	1707849829052	1707849829052
REQUEST	180	openflights	/cgi-bin/reservations.pl	1707850627634	1707850627757	OK	 
REQUEST	180	openflights	/cgi-bin/nav.pl	1707850627758	1707850627854	OK	 
USER	mainScenario	181	START	1707850628051	1707850628051
REQUEST	181	open	/webtours/	1707850628052	1707850628113	OK	 
REQUEST	178	Itinerary	/cgi-bin/itinerary.pl	1707850627439	1707850628161	OK	 
REQUEST	181	open	/cgi-bin/welcome.pl	1707850628113	1707850628211	OK	 
REQUEST	181	open	/cgi-bin/nav.pl	1707850628212	1707850628302	OK	 
GROUP	179	ticketattributes	1707850626957	1707850628423	479	OK
REQUEST	179	Itinerary	/cgi-bin/welcome.pl	1707850628423	1707850628495	OK	 
REQUEST	179	Itinerary	/cgi-bin/nav.pl	1707850628495	1707850628580	OK	 
REQUEST	179	Itinerary	/cgi-bin/itinerary.pl	1707850628581	1707850628835	OK	 
GROUP	180	openflights	1707850627568	1707850628846	285	OK
REQUEST	180	ticketattributes	/cgi-bin/reservations.pl	1707850628847	1707850628925	OK	 
REQUEST	180	ticketattributes	/cgi-bin/reservations.pl	1707850628926	1707850629028	OK	 
REQUEST	180	ticketattributes	/cgi-bin/reservations.pl	1707850629029	1707850629136	OK	 
GROUP	178	Itinerary	1707850627068	1707850629159	1091	OK
REQUEST	178	signoff	/cgi-bin/welcome.pl	1707850629159	1707850629232	OK	 
GROUP	181	open	1707850628052	1707850629322	249	OK
REQUEST	178	signoff	/cgi-bin/nav.pl	1707850629232	1707850629324	OK	 
REQUEST	181	login	/cgi-bin/login.pl	1707850629323	1707850629424	OK	 
REQUEST	181	login	/cgi-bin/login.pl	1707850629425	1707850629508	OK	 
REQUEST	181	login	/cgi-bin/nav.pl	1707850629509	1707850629598	OK	 
GROUP	179	Itinerary	1707850628423	1707850629839	411	OK
REQUEST	179	signoff	/cgi-bin/welcome.pl	1707850629840	1707850629909	OK	 
REQUEST	179	signoff	/cgi-bin/nav.pl	1707850629910	1707850630007	OK	 
USER	mainScenario	182	START	1707850630059	1707850630059
REQUEST	182	open	/webtours/	1707850630059	1707850630109	OK	 
GROUP	180	ticketattributes	1707850628846	1707850630119	287	OK
REQUEST	182	open	/cgi-bin/welcome.pl	1707850630109	1707850630235	OK	 
REQUEST	180	Itinerary	/cgi-bin/welcome.pl	1707850630119	1707850630235	OK	 
GROUP	178	signoff	1707850629159	1707850630322	165	OK
USER	mainScenario	178	END	1707850621051	1707850630322
REQUEST	182	open	/cgi-bin/nav.pl	1707850630236	1707850630362	OK	 
REQUEST	180	Itinerary	/cgi-bin/nav.pl	1707850630236	1707850630367	OK	 
GROUP	181	login	1707850629323	1707850630589	273	OK
REQUEST	180	Itinerary	/cgi-bin/itinerary.pl	1707850630368	1707850630630	OK	 
REQUEST	181	openflights	/cgi-bin/welcome.pl	1707850630589	1707850630665	OK	 
REQUEST	181	openflights	/cgi-bin/reservations.pl	1707850630665	1707850630775	OK	 
REQUEST	181	openflights	/cgi-bin/nav.pl	1707850630776	1707850630872	OK	 
GROUP	179	signoff	1707850629839	1707850631007	166	OK
USER	mainScenario	179	END	1707850623049	1707850631008
GROUP	182	open	1707850630059	1707850631369	302	OK
REQUEST	182	login	/cgi-bin/login.pl	1707850631369	1707850631444	OK	 
REQUEST	182	login	/cgi-bin/login.pl	1707850631444	1707850631544	OK	 
REQUEST	182	login	/cgi-bin/nav.pl	1707850631545	1707850631636	OK	 
GROUP	180	Itinerary	1707850630119	1707850631645	509	OK
REQUEST	180	signoff	/cgi-bin/welcome.pl	1707850631645	1707850631736	OK	 
REQUEST	180	signoff	/cgi-bin/nav.pl	1707850631736	1707850631826	OK	 
GROUP	181	openflights	1707850630589	1707850631881	282	OK
REQUEST	181	ticketattributes	/cgi-bin/reservations.pl	1707850631881	1707850631970	OK	 
REQUEST	181	ticketattributes	/cgi-bin/reservations.pl	1707850631971	1707850632083	OK	 
REQUEST	181	ticketattributes	/cgi-bin/reservations.pl	1707850632084	1707850632195	OK	 
GROUP	182	login	1707850631369	1707850632658	266	OK
REQUEST	182	openflights	/cgi-bin/welcome.pl	1707850632658	1707850632722	OK	 
GROUP	180	signoff	1707850631645	1707850632828	181	OK
USER	mainScenario	180	END	1707850625071	1707850632829
REQUEST	182	openflights	/cgi-bin/reservations.pl	1707850632723	1707850632831	OK	 
REQUEST	182	openflights	/cgi-bin/nav.pl	1707850632832	1707850632925	OK	 
USER	mainScenario	183	START	1707850633049	1707850633049
REQUEST	183	open	/webtours/	1707850633049	1707850633116	OK	 
GROUP	181	ticketattributes	1707850631881	1707850633189	312	OK
REQUEST	183	open	/cgi-bin/welcome.pl	1707850633117	1707850633240	OK	 
REQUEST	181	Itinerary	/cgi-bin/welcome.pl	1707850633189	1707850633343	OK	 
REQUEST	183	open	/cgi-bin/nav.pl	1707850633240	1707850633454	OK	 
REQUEST	181	Itinerary	/cgi-bin/nav.pl	1707850633343	1707850633527	OK	 
REQUEST	181	Itinerary	/cgi-bin/itinerary.pl	1707850633527	1707850633801	OK	 
GROUP	182	openflights	1707850632658	1707850633909	265	OK
REQUEST	182	ticketattributes	/cgi-bin/reservations.pl	1707850633909	1707850633988	OK	 
REQUEST	182	ticketattributes	/cgi-bin/reservations.pl	1707850633989	1707850634101	OK	 
REQUEST	182	ticketattributes	/cgi-bin/reservations.pl	1707850634101	1707850634226	OK	 
GROUP	183	open	1707850633049	1707850634469	404	OK
REQUEST	183	login	/cgi-bin/login.pl	1707850634469	1707850634551	OK	 
REQUEST	183	login	/cgi-bin/login.pl	1707850634552	1707850634646	OK	 
REQUEST	183	login	/cgi-bin/nav.pl	1707850634647	1707850634740	OK	 
GROUP	181	Itinerary	1707850633189	1707850634809	612	OK
REQUEST	181	signoff	/cgi-bin/welcome.pl	1707850634810	1707850634894	OK	 
REQUEST	181	signoff	/cgi-bin/nav.pl	1707850634895	1707850634988	OK	 
USER	mainScenario	184	START	1707850635054	1707850635054
REQUEST	184	open	/webtours/	1707850635054	1707850635131	OK	 
GROUP	182	ticketattributes	1707850633909	1707850635229	316	OK
REQUEST	184	open	/cgi-bin/welcome.pl	1707850635132	1707850635284	OK	 
REQUEST	182	Itinerary	/cgi-bin/welcome.pl	1707850635229	1707850635355	OK	 
REQUEST	184	open	/cgi-bin/nav.pl	1707850635285	1707850635445	OK	 
REQUEST	182	Itinerary	/cgi-bin/nav.pl	1707850635356	1707850635528	OK	 
GROUP	183	login	1707850634469	1707850635739	269	OK
REQUEST	183	openflights	/cgi-bin/welcome.pl	1707850635739	1707850635832	OK	 
REQUEST	182	Itinerary	/cgi-bin/itinerary.pl	1707850635528	1707850635832	OK	 
REQUEST	183	openflights	/cgi-bin/reservations.pl	1707850635833	1707850635928	OK	 
GROUP	181	signoff	1707850634809	1707850635987	177	OK
USER	mainScenario	181	END	1707850628051	1707850635987
REQUEST	183	openflights	/cgi-bin/nav.pl	1707850635929	1707850636039	OK	 
GROUP	184	open	1707850635054	1707850636454	389	OK
REQUEST	184	login	/cgi-bin/login.pl	1707850636454	1707850636552	OK	 
REQUEST	184	login	/cgi-bin/login.pl	1707850636553	1707850636654	OK	 
REQUEST	184	login	/cgi-bin/nav.pl	1707850636654	1707850636783	OK	 
GROUP	182	Itinerary	1707850635229	1707850636829	602	OK
REQUEST	182	signoff	/cgi-bin/welcome.pl	1707850636829	1707850636897	OK	 
REQUEST	182	signoff	/cgi-bin/nav.pl	1707850636898	1707850636996	OK	 
GROUP	183	openflights	1707850635739	1707850637049	298	OK
USER	mainScenario	185	START	1707850637064	1707850637064
REQUEST	185	open	/webtours/	1707850637064	1707850637132	OK	 
REQUEST	183	ticketattributes	/cgi-bin/reservations.pl	1707850637049	1707850637138	OK	 
REQUEST	185	open	/cgi-bin/welcome.pl	1707850637132	1707850637206	OK	 
REQUEST	183	ticketattributes	/cgi-bin/reservations.pl	1707850637139	1707850637270	OK	 
REQUEST	185	open	/cgi-bin/nav.pl	1707850637207	1707850637309	OK	 
REQUEST	183	ticketattributes	/cgi-bin/reservations.pl	1707850637270	1707850637378	OK	 
GROUP	184	login	1707850636454	1707850637797	328	OK
REQUEST	184	openflights	/cgi-bin/welcome.pl	1707850637797	1707850637868	OK	 
REQUEST	184	openflights	/cgi-bin/reservations.pl	1707850637869	1707850637975	OK	 
GROUP	182	signoff	1707850636829	1707850637999	166	OK
USER	mainScenario	182	END	1707850630059	1707850637999
REQUEST	184	openflights	/cgi-bin/nav.pl	1707850637975	1707850638071	OK	 
GROUP	185	open	1707850637064	1707850638325	244	OK
GROUP	183	ticketattributes	1707850637049	1707850638359	328	OK
REQUEST	185	login	/cgi-bin/login.pl	1707850638325	1707850638404	OK	 
REQUEST	183	Itinerary	/cgi-bin/welcome.pl	1707850638359	1707850638450	OK	 
REQUEST	185	login	/cgi-bin/login.pl	1707850638404	1707850638506	OK	 
REQUEST	183	Itinerary	/cgi-bin/nav.pl	1707850638450	1707850638561	OK	 
REQUEST	185	login	/cgi-bin/nav.pl	1707850638506	1707850638598	OK	 
REQUEST	183	Itinerary	/cgi-bin/itinerary.pl	1707850638561	1707850638961	OK	 
GROUP	184	openflights	1707850637797	1707850639059	273	OK
REQUEST	184	ticketattributes	/cgi-bin/reservations.pl	1707850639059	1707850639190	OK	 
REQUEST	184	ticketattributes	/cgi-bin/reservations.pl	1707850639191	1707850639323	OK	 
REQUEST	184	ticketattributes	/cgi-bin/reservations.pl	1707850639324	1707850639484	OK	 
GROUP	185	login	1707850638325	1707850639605	273	OK
REQUEST	185	openflights	/cgi-bin/welcome.pl	1707850639605	1707850639753	OK	 
REQUEST	185	openflights	/cgi-bin/reservations.pl	1707850639753	1707850639968	OK	 
GROUP	183	Itinerary	1707850638359	1707850639978	602	OK
USER	mainScenario	186	START	1707850640059	1707850640059
REQUEST	186	open	/webtours/	1707850640059	1707850640175	OK	 
REQUEST	185	openflights	/cgi-bin/nav.pl	1707850639969	1707850640176	OK	 
REQUEST	183	signoff	/cgi-bin/welcome.pl	1707850639978	1707850640178	OK	 
REQUEST	186	open	/cgi-bin/welcome.pl	1707850640176	1707850640283	OK	 
REQUEST	183	signoff	/cgi-bin/nav.pl	1707850640178	1707850640349	OK	 
REQUEST	186	open	/cgi-bin/nav.pl	1707850640284	1707850640408	OK	 
GROUP	184	ticketattributes	1707850639059	1707850640494	423	OK
REQUEST	184	Itinerary	/cgi-bin/welcome.pl	1707850640494	1707850640590	OK	 
REQUEST	184	Itinerary	/cgi-bin/nav.pl	1707850640590	1707850640717	OK	 
REQUEST	184	Itinerary	/cgi-bin/itinerary.pl	1707850640718	1707850641059	OK	 
GROUP	185	openflights	1707850639605	1707850641166	570	OK
REQUEST	185	ticketattributes	/cgi-bin/reservations.pl	1707850641166	1707850641303	OK	 
GROUP	183	signoff	1707850639978	1707850641339	371	OK
USER	mainScenario	183	END	1707850633049	1707850641339
GROUP	186	open	1707850640059	1707850641419	347	OK
REQUEST	185	ticketattributes	/cgi-bin/reservations.pl	1707850641304	1707850641448	OK	 
REQUEST	186	login	/cgi-bin/login.pl	1707850641419	1707850641530	OK	 
REQUEST	185	ticketattributes	/cgi-bin/reservations.pl	1707850641449	1707850641613	OK	 
REQUEST	186	login	/cgi-bin/login.pl	1707850641530	1707850641704	OK	 
REQUEST	186	login	/cgi-bin/nav.pl	1707850641705	1707850641857	OK	 
GROUP	184	Itinerary	1707850640494	1707850642059	564	OK
USER	mainScenario	187	START	1707850642059	1707850642059
REQUEST	187	open	/webtours/	1707850642059	1707850642194	OK	 
REQUEST	184	signoff	/cgi-bin/welcome.pl	1707850642059	1707850642194	OK	 
REQUEST	184	signoff	/cgi-bin/nav.pl	1707850642194	1707850642358	OK	 
REQUEST	187	open	/cgi-bin/welcome.pl	1707850642194	1707850642364	OK	 
REQUEST	187	open	/cgi-bin/nav.pl	1707850642365	1707850642488	OK	 
GROUP	185	ticketattributes	1707850641166	1707850642619	445	OK
REQUEST	185	Itinerary	/cgi-bin/welcome.pl	1707850642619	1707850642707	OK	 
REQUEST	185	Itinerary	/cgi-bin/nav.pl	1707850642707	1707850642825	OK	 
GROUP	186	login	1707850641419	1707850642862	437	OK
REQUEST	186	openflights	/cgi-bin/welcome.pl	1707850642862	1707850643165	OK	 
GROUP	184	signoff	1707850642059	1707850643349	299	OK
USER	mainScenario	184	END	1707850635054	1707850643349
REQUEST	186	openflights	/cgi-bin/reservations.pl	1707850643166	1707850643358	OK	 
GROUP	187	open	1707850642059	1707850643505	428	OK
REQUEST	186	openflights	/cgi-bin/nav.pl	1707850643359	1707850643521	OK	 
REQUEST	185	Itinerary	/cgi-bin/itinerary.pl	1707850642826	1707850643594	OK	 
REQUEST	187	login	/cgi-bin/login.pl	1707850643505	1707850643624	OK	 
REQUEST	187	login	/cgi-bin/login.pl	1707850643625	1707850643754	OK	 
REQUEST	187	login	/cgi-bin/nav.pl	1707850643755	1707850643859	OK	 
GROUP	186	openflights	1707850642862	1707850644535	657	OK
GROUP	185	Itinerary	1707850642619	1707850644581	974	OK
REQUEST	186	ticketattributes	/cgi-bin/reservations.pl	1707850644535	1707850644673	OK	 
REQUEST	185	signoff	/cgi-bin/welcome.pl	1707850644581	1707850644750	OK	 
GROUP	187	login	1707850643505	1707850644849	352	OK
REQUEST	186	ticketattributes	/cgi-bin/reservations.pl	1707850644673	1707850644878	OK	 
USER	mainScenario	188	START	1707850645066	1707850645066
REQUEST	185	signoff	/cgi-bin/nav.pl	1707850644751	1707850645118	OK	 
REQUEST	188	open	/webtours/	1707850645067	1707850645125	OK	 
REQUEST	187	openflights	/cgi-bin/welcome.pl	1707850644849	1707850645131	OK	 
REQUEST	186	ticketattributes	/cgi-bin/reservations.pl	1707850644879	1707850645134	OK	 
REQUEST	188	open	/cgi-bin/welcome.pl	1707850645126	1707850645355	OK	 
REQUEST	187	openflights	/cgi-bin/reservations.pl	1707850645132	1707850645365	OK	 
REQUEST	188	open	/cgi-bin/nav.pl	1707850645355	1707850645560	OK	 
REQUEST	187	openflights	/cgi-bin/nav.pl	1707850645365	1707850645566	OK	 
GROUP	185	signoff	1707850644581	1707850646124	536	OK
GROUP	186	ticketattributes	1707850644535	1707850646124	598	OK
USER	mainScenario	185	END	1707850637064	1707850646124
REQUEST	186	Itinerary	/cgi-bin/welcome.pl	1707850646124	1707850646286	OK	 
REQUEST	186	Itinerary	/cgi-bin/nav.pl	1707850646287	1707850646449	OK	 
GROUP	187	openflights	1707850644849	1707850646561	716	OK
GROUP	188	open	1707850645067	1707850646576	492	OK
REQUEST	187	ticketattributes	/cgi-bin/reservations.pl	1707850646561	1707850646723	OK	 
REQUEST	188	login	/cgi-bin/login.pl	1707850646576	1707850646834	OK	 
REQUEST	187	ticketattributes	/cgi-bin/reservations.pl	1707850646724	1707850646834	OK	 
REQUEST	186	Itinerary	/cgi-bin/itinerary.pl	1707850646449	1707850646966	OK	 
REQUEST	188	login	/cgi-bin/login.pl	1707850646834	1707850646973	OK	 
REQUEST	187	ticketattributes	/cgi-bin/reservations.pl	1707850646834	1707850646979	OK	 
USER	mainScenario	189	START	1707850647049	1707850647049
REQUEST	188	login	/cgi-bin/nav.pl	1707850646974	1707850647061	OK	 
REQUEST	189	open	/webtours/	1707850647049	1707850647119	OK	 
REQUEST	189	open	/cgi-bin/welcome.pl	1707850647119	1707850647209	OK	 
REQUEST	189	open	/cgi-bin/nav.pl	1707850647210	1707850647313	OK	 
GROUP	186	Itinerary	1707850646124	1707850647949	841	OK
GROUP	187	ticketattributes	1707850646561	1707850647991	417	OK
REQUEST	186	signoff	/cgi-bin/welcome.pl	1707850647949	1707850648035	OK	 
GROUP	188	login	1707850646576	1707850648069	484	OK
REQUEST	187	Itinerary	/cgi-bin/welcome.pl	1707850647991	1707850648075	OK	 
REQUEST	186	signoff	/cgi-bin/nav.pl	1707850648036	1707850648150	OK	 
REQUEST	188	openflights	/cgi-bin/welcome.pl	1707850648069	1707850648257	OK	 
REQUEST	187	Itinerary	/cgi-bin/nav.pl	1707850648076	1707850648258	OK	 
GROUP	189	open	1707850647049	1707850648334	263	OK
REQUEST	188	openflights	/cgi-bin/reservations.pl	1707850648258	1707850648449	OK	 
REQUEST	189	login	/cgi-bin/login.pl	1707850648334	1707850648597	OK	 
REQUEST	188	openflights	/cgi-bin/nav.pl	1707850648450	1707850648621	OK	 
REQUEST	187	Itinerary	/cgi-bin/itinerary.pl	1707850648258	1707850648636	OK	 
REQUEST	189	login	/cgi-bin/login.pl	1707850648597	1707850648680	OK	 
REQUEST	189	login	/cgi-bin/nav.pl	1707850648680	1707850648780	OK	 
USER	mainScenario	190	START	1707850649062	1707850649062
REQUEST	190	open	/webtours/	1707850649062	1707850649116	OK	 
GROUP	186	signoff	1707850647949	1707850649173	200	OK
USER	mainScenario	186	END	1707850640059	1707850649173
REQUEST	190	open	/cgi-bin/welcome.pl	1707850649117	1707850649187	OK	 
REQUEST	190	open	/cgi-bin/nav.pl	1707850649188	1707850649292	OK	 
GROUP	188	openflights	1707850648069	1707850649610	550	OK
GROUP	187	Itinerary	1707850647991	1707850649640	644	OK
REQUEST	188	ticketattributes	/cgi-bin/reservations.pl	1707850649610	1707850649695	OK	 
REQUEST	187	signoff	/cgi-bin/welcome.pl	1707850649640	1707850649754	OK	 
GROUP	189	login	1707850648334	1707850649769	446	OK
REQUEST	188	ticketattributes	/cgi-bin/reservations.pl	1707850649695	1707850649813	OK	 
REQUEST	187	signoff	/cgi-bin/nav.pl	1707850649755	1707850649917	OK	 
REQUEST	188	ticketattributes	/cgi-bin/reservations.pl	1707850649813	1707850649967	OK	 
REQUEST	189	openflights	/cgi-bin/welcome.pl	1707850649769	1707850649976	OK	 
REQUEST	189	openflights	/cgi-bin/reservations.pl	1707850649977	1707850650087	OK	 
REQUEST	189	openflights	/cgi-bin/nav.pl	1707850650088	1707850650187	OK	 
GROUP	190	open	1707850649062	1707850650309	228	OK
REQUEST	190	login	/cgi-bin/login.pl	1707850650309	1707850650379	OK	 
REQUEST	190	login	/cgi-bin/login.pl	1707850650379	1707850650476	OK	 
REQUEST	190	login	/cgi-bin/nav.pl	1707850650477	1707850650564	OK	 
GROUP	187	signoff	1707850649640	1707850650899	276	OK
USER	mainScenario	187	END	1707850642059	1707850650899
GROUP	188	ticketattributes	1707850649610	1707850650959	357	OK
REQUEST	188	Itinerary	/cgi-bin/welcome.pl	1707850650959	1707850651025	OK	 
GROUP	189	openflights	1707850649769	1707850651192	416	OK
REQUEST	189	ticketattributes	/cgi-bin/reservations.pl	1707850651192	1707850651290	OK	 
REQUEST	189	ticketattributes	/cgi-bin/reservations.pl	1707850651291	1707850651408	OK	 
REQUEST	188	Itinerary	/cgi-bin/nav.pl	1707850651026	1707850651454	OK	 
REQUEST	189	ticketattributes	/cgi-bin/reservations.pl	1707850651408	1707850651506	OK	 
GROUP	190	login	1707850650309	1707850651568	254	OK
REQUEST	190	openflights	/cgi-bin/welcome.pl	1707850651568	1707850651641	OK	 
REQUEST	190	openflights	/cgi-bin/reservations.pl	1707850651641	1707850651763	OK	 
REQUEST	190	openflights	/cgi-bin/nav.pl	1707850651764	1707850651939	OK	 
USER	mainScenario	191	START	1707850652066	1707850652066
REQUEST	191	open	/webtours/	1707850652067	1707850652130	OK	 
REQUEST	191	open	/cgi-bin/welcome.pl	1707850652130	1707850652235	OK	 
REQUEST	191	open	/cgi-bin/nav.pl	1707850652236	1707850652456	OK	 
GROUP	189	ticketattributes	1707850651192	1707850652502	313	OK
REQUEST	189	Itinerary	/cgi-bin/welcome.pl	1707850652503	1707850652613	OK	 
REQUEST	188	Itinerary	/cgi-bin/itinerary.pl	1707850651455	1707850652753	OK	 
REQUEST	189	Itinerary	/cgi-bin/nav.pl	1707850652614	1707850652763	OK	 
GROUP	190	openflights	1707850651568	1707850652932	370	OK
REQUEST	190	ticketattributes	/cgi-bin/reservations.pl	1707850652932	1707850653097	OK	 
REQUEST	189	Itinerary	/cgi-bin/itinerary.pl	1707850652764	1707850653098	OK	 
REQUEST	190	ticketattributes	/cgi-bin/reservations.pl	1707850653097	1707850653221	OK	 
REQUEST	190	ticketattributes	/cgi-bin/reservations.pl	1707850653222	1707850653330	OK	 
GROUP	191	open	1707850652067	1707850653459	388	OK
REQUEST	191	login	/cgi-bin/login.pl	1707850653459	1707850653558	OK	 
REQUEST	191	login	/cgi-bin/login.pl	1707850653558	1707850653664	OK	 
REQUEST	191	login	/cgi-bin/nav.pl	1707850653665	1707850653763	OK	 
GROUP	188	Itinerary	1707850650959	1707850653764	1792	OK
REQUEST	188	signoff	/cgi-bin/welcome.pl	1707850653765	1707850653837	OK	 
REQUEST	188	signoff	/cgi-bin/nav.pl	1707850653838	1707850653934	OK	 
USER	mainScenario	192	START	1707850654057	1707850654057
GROUP	189	Itinerary	1707850652502	1707850654105	593	OK
REQUEST	192	open	/webtours/	1707850654058	1707850654118	OK	 
REQUEST	189	signoff	/cgi-bin/welcome.pl	1707850654105	1707850654265	OK	 
REQUEST	192	open	/cgi-bin/welcome.pl	1707850654118	1707850654265	OK	 
GROUP	190	ticketattributes	1707850652932	1707850654339	397	OK
REQUEST	192	open	/cgi-bin/nav.pl	1707850654266	1707850654403	OK	 
REQUEST	189	signoff	/cgi-bin/nav.pl	1707850654266	1707850654406	OK	 
REQUEST	190	Itinerary	/cgi-bin/welcome.pl	1707850654339	1707850654452	OK	 
REQUEST	190	Itinerary	/cgi-bin/nav.pl	1707850654453	1707850654538	OK	 
GROUP	191	login	1707850653459	1707850654775	303	OK
REQUEST	190	Itinerary	/cgi-bin/itinerary.pl	1707850654538	1707850654817	OK	 
REQUEST	191	openflights	/cgi-bin/welcome.pl	1707850654775	1707850654855	OK	 
GROUP	188	signoff	1707850653764	1707850654919	168	OK
USER	mainScenario	188	END	1707850645066	1707850654919
REQUEST	191	openflights	/cgi-bin/reservations.pl	1707850654857	1707850654962	OK	 
REQUEST	191	openflights	/cgi-bin/nav.pl	1707850654962	1707850655052	OK	 
GROUP	189	signoff	1707850654105	1707850655399	300	OK
USER	mainScenario	189	END	1707850647049	1707850655399
GROUP	192	open	1707850654058	1707850655429	344	OK
REQUEST	192	login	/cgi-bin/login.pl	1707850655430	1707850655514	OK	 
REQUEST	192	login	/cgi-bin/login.pl	1707850655515	1707850655608	OK	 
REQUEST	192	login	/cgi-bin/nav.pl	1707850655608	1707850655692	OK	 
GROUP	190	Itinerary	1707850654339	1707850655801	477	OK
REQUEST	190	signoff	/cgi-bin/welcome.pl	1707850655801	1707850655878	OK	 
REQUEST	190	signoff	/cgi-bin/nav.pl	1707850655878	1707850655978	OK	 
GROUP	191	openflights	1707850654775	1707850656065	275	OK
REQUEST	191	ticketattributes	/cgi-bin/reservations.pl	1707850656065	1707850656153	OK	 
REQUEST	191	ticketattributes	/cgi-bin/reservations.pl	1707850656154	1707850656261	OK	 
REQUEST	191	ticketattributes	/cgi-bin/reservations.pl	1707850656261	1707850656370	OK	 
GROUP	192	login	1707850655429	1707850656679	261	OK
REQUEST	192	openflights	/cgi-bin/welcome.pl	1707850656679	1707850656760	OK	 
REQUEST	192	openflights	/cgi-bin/reservations.pl	1707850656760	1707850656865	OK	 
REQUEST	192	openflights	/cgi-bin/nav.pl	1707850656866	1707850656966	OK	 
GROUP	190	signoff	1707850655801	1707850656988	177	OK
USER	mainScenario	190	END	1707850649062	1707850656988
USER	mainScenario	193	START	1707850657049	1707850657049
REQUEST	193	open	/webtours/	1707850657050	1707850657107	OK	 
REQUEST	193	open	/cgi-bin/welcome.pl	1707850657108	1707850657178	OK	 
REQUEST	193	open	/cgi-bin/nav.pl	1707850657178	1707850657276	OK	 
GROUP	191	ticketattributes	1707850656065	1707850657361	304	OK
REQUEST	191	Itinerary	/cgi-bin/welcome.pl	1707850657361	1707850657439	OK	 
REQUEST	191	Itinerary	/cgi-bin/nav.pl	1707850657439	1707850657541	OK	 
GROUP	192	openflights	1707850656679	1707850657969	286	OK
REQUEST	192	ticketattributes	/cgi-bin/reservations.pl	1707850657969	1707850658090	OK	 
REQUEST	192	ticketattributes	/cgi-bin/reservations.pl	1707850658091	1707850658197	OK	 
REQUEST	191	Itinerary	/cgi-bin/itinerary.pl	1707850657541	1707850658219	OK	 
GROUP	193	open	1707850657049	1707850658295	225	OK
REQUEST	193	login	/cgi-bin/login.pl	1707850658295	1707850658374	OK	 
REQUEST	193	login	/cgi-bin/login.pl	1707850658374	1707850658469	OK	 
REQUEST	193	login	/cgi-bin/nav.pl	1707850658470	1707850658565	OK	 
REQUEST	192	ticketattributes	/cgi-bin/reservations.pl	1707850658198	1707850658641	OK	 
USER	mainScenario	194	START	1707850659057	1707850659057
REQUEST	194	open	/webtours/	1707850659058	1707850659118	OK	 
REQUEST	194	open	/cgi-bin/welcome.pl	1707850659118	1707850659221	OK	 
GROUP	191	Itinerary	1707850657361	1707850659229	858	OK
REQUEST	194	open	/cgi-bin/nav.pl	1707850659222	1707850659366	OK	 
REQUEST	191	signoff	/cgi-bin/welcome.pl	1707850659229	1707850659366	OK	 
REQUEST	191	signoff	/cgi-bin/nav.pl	1707850659366	1707850659457	OK	 
GROUP	193	login	1707850658295	1707850659559	269	OK
REQUEST	193	openflights	/cgi-bin/welcome.pl	1707850659559	1707850659635	OK	 
GROUP	192	ticketattributes	1707850657969	1707850659639	670	OK
REQUEST	192	Itinerary	/cgi-bin/welcome.pl	1707850659639	1707850659775	OK	 
REQUEST	193	openflights	/cgi-bin/reservations.pl	1707850659636	1707850659776	OK	 
REQUEST	193	openflights	/cgi-bin/nav.pl	1707850659777	1707850659976	OK	 
REQUEST	192	Itinerary	/cgi-bin/nav.pl	1707850659775	1707850660166	OK	 
GROUP	194	open	1707850659058	1707850660369	307	OK
GROUP	191	signoff	1707850659229	1707850660442	228	OK
USER	mainScenario	191	END	1707850652066	1707850660442
REQUEST	194	login	/cgi-bin/login.pl	1707850660369	1707850660445	OK	 
REQUEST	194	login	/cgi-bin/login.pl	1707850660445	1707850660541	OK	 
REQUEST	194	login	/cgi-bin/nav.pl	1707850660542	1707850660633	OK	 
GROUP	193	openflights	1707850659559	1707850660971	415	OK
USER	mainScenario	195	START	1707850661050	1707850661050
REQUEST	193	ticketattributes	/cgi-bin/reservations.pl	1707850660971	1707850661064	OK	 
REQUEST	195	open	/webtours/	1707850661051	1707850661088	OK	 
REQUEST	193	ticketattributes	/cgi-bin/reservations.pl	1707850661064	1707850661253	OK	 
REQUEST	195	open	/cgi-bin/welcome.pl	1707850661088	1707850661253	OK	 
REQUEST	195	open	/cgi-bin/nav.pl	1707850661253	1707850661405	OK	 
REQUEST	193	ticketattributes	/cgi-bin/reservations.pl	1707850661253	1707850661412	OK	 
GROUP	194	login	1707850660369	1707850661657	263	OK
REQUEST	194	openflights	/cgi-bin/welcome.pl	1707850661658	1707850661727	OK	 
REQUEST	192	Itinerary	/cgi-bin/itinerary.pl	1707850660166	1707850661728	OK	 
REQUEST	194	openflights	/cgi-bin/reservations.pl	1707850661728	1707850661831	OK	 
REQUEST	194	openflights	/cgi-bin/nav.pl	1707850661831	1707850661928	OK	 
GROUP	195	open	1707850661051	1707850662418	354	OK
GROUP	193	ticketattributes	1707850660971	1707850662419	441	OK
REQUEST	193	Itinerary	/cgi-bin/welcome.pl	1707850662419	1707850662540	OK	 
REQUEST	193	Itinerary	/cgi-bin/nav.pl	1707850662541	1707850662641	OK	 
GROUP	192	Itinerary	1707850659639	1707850662729	2089	OK
REQUEST	195	login	/cgi-bin/login.pl	1707850662419	1707850662798	OK	 
GROUP	194	openflights	1707850661657	1707850662919	269	OK
REQUEST	192	signoff	/cgi-bin/welcome.pl	1707850662729	1707850662930	OK	 
