RUN	perf.TestSimulation	testsimulation	1707067935604	 	3.0.3
GROUP	195	open	1707068769289	1707068770530	217	OK
REQUEST	194	openflights	/cgi-bin/nav.pl	1707068770513	1707068770587	OK	 
REQUEST	195	login	/cgi-bin/login.pl	1707068770530	1707068770632	OK	 
REQUEST	195	login	/cgi-bin/login.pl	1707068770633	1707068770764	OK	 
GROUP	192	signoff	1707068769738	1707068770900	165	OK
USER	mainScenario	192	END	1707068762288	1707068770900
REQUEST	195	login	/cgi-bin/nav.pll	1707068770765	1707068770913	OK	 
GROUP	193	ticketattributes	1707068769894	1707068771234	344	OK
GROUP	194	openflights	1707068769946	1707068771578	638	OK
REQUEST	193	Itinerary	/cgi-bin/welcome.pl	1707068771234	1707068771578	OK	 
REQUEST	193	Itinerary	/cgi-bin/nav.pl	1707068771578	1707068771882	OK	 
REQUEST	194	ticketattributes	/cgi-bin/reservations.pl	1707068771578	1707068771882	OK	 
GROUP	195	login	1707068770530	1707068771898	381	OK
REQUEST	195	openflights	/cgi-bin/welcome.pl	1707068771898	1707068772185	OK	 
REQUEST	194	ticketattributes	/cgi-bin/reservations.pl	1707068771883	1707068772184	OK	 
USER	mainScenario	196	START	1707068772293	1707068772293
REQUEST	195	openflights	/cgi-bin/reservations.pl	1707068772185	1707068772294	OK	 
REQUEST	195	openflights	/cgi-bin/nav.pl	1707068772294	1707068772397	OK	 
REQUEST	194	ticketattributes	/cgi-bin/reservations.pl	1707068772185	1707068772397	OK	 
REQUEST	196	open	/webtours/	1707068772294	1707068772466	OK	 
REQUEST	196	open	/cgi-bin/welcome.pl	1707068772467	1707068772601	OK	 
REQUEST	196	open	/cgi-bin/nav.pll	1707068772602	1707068772678	OK	 
GROUP	194	ticketattributes	1707068771578	1707068773394	817	OK
GROUP	195	openflights	1707068771898	1707068773410	499	OK
REQUEST	194	Itinerary	/cgi-bin/welcome.pl	1707068773395	1707068773468	OK	 
REQUEST	195	ticketattributes	/cgi-bin/reservations.pl	1707068773410	1707068773548	OK	 
REQUEST	194	Itinerary	/cgi-bin/nav.pl	1707068773469	1707068773599	OK	 
GROUP	196	open	1707068772294	1707068773692	382	OK
REQUEST	195	ticketattributes	/cgi-bin/reservations.pl	1707068773549	1707068773710	OK	 
REQUEST	196	login	/cgi-bin/login.pl	1707068773693	1707068774034	OK	 
REQUEST	195	ticketattributes	/cgi-bin/reservations.pl	1707068773710	1707068774040	OK	 
REQUEST	196	login	/cgi-bin/login.pl	1707068774035	1707068774115	OK	 
REQUEST	196	login	/cgi-bin/nav.pll	1707068774116	1707068774248	OK	 
USER	mainScenario	197	START	1707068774277	1707068774277
REQUEST	197	open	/webtours/	1707068774278	1707068774315	OK	 
REQUEST	194	Itinerary	/cgi-bin/itinerary.pl	1707068773600	1707068774384	OK	 
REQUEST	197	open	/cgi-bin/welcome.pl	1707068774316	1707068774403	OK	 
REQUEST	197	open	/cgi-bin/nav.pll	1707068774403	1707068774852	OK	 
GROUP	195	ticketattributes	1707068773410	1707068775038	629	OK
REQUEST	195	Itinerary	/cgi-bin/welcome.pl	1707068775038	1707068775106	OK	 
REQUEST	195	Itinerary	/cgi-bin/nav.pl	1707068775106	1707068775193	OK	 
GROUP	196	login	1707068773692	1707068775244	553	OK
REQUEST	193	Itinerary	/cgi-bin/itinerary.pl	1707068771883	1707068775286	OK	 
GROUP	194	Itinerary	1707068773394	1707068775374	987	OK
REQUEST	194	signoff	/cgi-bin/welcome.pl	1707068775375	1707068775659	OK	 
REQUEST	196	openflights	/cgi-bin/welcome.pl	1707068775244	1707068775659	OK	 
REQUEST	196	openflights	/cgi-bin/reservations.pl	1707068775659	1707068775791	OK	 
REQUEST	194	signoff	/cgi-bin/nav.pl	1707068775659	1707068775795	OK	 
GROUP	197	open	1707068774278	1707068775868	573	OK
REQUEST	196	openflights	/cgi-bin/nav.pl	1707068775791	1707068775875	OK	 
REQUEST	197	login	/cgi-bin/login.pl	1707068775868	1707068775942	OK	 
REQUEST	197	login	/cgi-bin/login.pl	1707068775943	1707068776087	OK	 
REQUEST	197	login	/cgi-bin/nav.pll	1707068776088	1707068776147	OK	 
GROUP	193	Itinerary	1707068771234	1707068776279	4051	OK
REQUEST	193	signoff	/cgi-bin/welcome.pl	1707068776280	1707068776379	OK	 
REQUEST	193	signoff	/cgi-bin/nav.pl	1707068776380	1707068776687	OK	 
GROUP	194	signoff	1707068775374	1707068776795	420	OK
USER	mainScenario	194	END	1707068767269	1707068776796
GROUP	196	openflights	1707068775244	1707068776878	631	OK
REQUEST	196	ticketattributes	/cgi-bin/reservations.pl	1707068776878	1707068776981	OK	 
REQUEST	196	ticketattributes	/cgi-bin/reservations.pl	1707068776982	1707068777100	OK	 
GROUP	197	login	1707068775868	1707068777156	277	OK
REQUEST	196	ticketattributes	/cgi-bin/reservations.pl	1707068777101	1707068777205	OK	 
REQUEST	197	openflights	/cgi-bin/welcome.pl	1707068777156	1707068777243	OK	 
USER	mainScenario	198	START	1707068777270	1707068777270
REQUEST	197	openflights	/cgi-bin/reservations.pl	1707068777243	1707068777380	OK	 
REQUEST	198	open	/webtours/	1707068777270	1707068777410	OK	 
REQUEST	197	openflights	/cgi-bin/nav.pl	1707068777381	1707068777455	OK	 
REQUEST	198	open	/cgi-bin/welcome.pl	1707068777411	1707068777525	OK	 
REQUEST	198	open	/cgi-bin/nav.pll	1707068777525	1707068777633	OK	 
GROUP	193	signoff	1707068776279	1707068777678	406	OK
USER	mainScenario	193	END	1707068765295	1707068777678
REQUEST	195	Itinerary	/cgi-bin/itinerary.pl	1707068775194	1707068778179	OK	 
GROUP	196	ticketattributes	1707068776878	1707068778198	325	OK
REQUEST	196	Itinerary	/cgi-bin/welcome.pl	1707068778198	1707068778264	OK	 
REQUEST	196	Itinerary	/cgi-bin/nav.pl	1707068778265	1707068778356	OK	 
GROUP	197	openflights	1707068777156	1707068778438	298	OK
REQUEST	197	ticketattributes	/cgi-bin/reservations.pl	1707068778438	1707068778525	OK	 
REQUEST	196	Itinerary	/cgi-bin/itinerary.pl	1707068778356	1707068778525	OK	 
REQUEST	197	ticketattributes	/cgi-bin/reservations.pl	1707068778526	1707068778629	OK	 
GROUP	198	open	1707068777270	1707068778648	362	OK
REQUEST	198	login	/cgi-bin/login.pl	1707068778648	1707068778731	OK	 
REQUEST	197	ticketattributes	/cgi-bin/reservations.pl	1707068778629	1707068778780	OK	 
REQUEST	198	login	/cgi-bin/login.pl	1707068778732	1707068778832	OK	 
REQUEST	198	login	/cgi-bin/nav.pll	1707068778832	1707068778915	OK	 
GROUP	195	Itinerary	1707068775038	1707068779178	3140	OK
REQUEST	195	signoff	/cgi-bin/welcome.pl	1707068779178	1707068779246	OK	 
USER	mainScenario	199	START	1707068779293	1707068779293
REQUEST	199	open	/webtours/	1707068779294	1707068779338	OK	 
REQUEST	195	signoff	/cgi-bin/nav.pl	1707068779247	1707068779338	OK	 
REQUEST	199	open	/cgi-bin/welcome.pl	1707068779339	1707068779407	OK	 
REQUEST	199	open	/cgi-bin/nav.pll	1707068779408	1707068779500	OK	 
GROUP	196	Itinerary	1707068778198	1707068779528	326	OK
REQUEST	196	signoff	/cgi-bin/welcome.pl	1707068779528	1707068779594	OK	 
REQUEST	196	signoff	/cgi-bin/nav.pl	1707068779595	1707068779684	OK	 
GROUP	197	ticketattributes	1707068778438	1707068779778	341	OK
REQUEST	197	Itinerary	/cgi-bin/welcome.pl	1707068779778	1707068779846	OK	 
GROUP	198	login	1707068778648	1707068779918	266	OK
REQUEST	197	Itinerary	/cgi-bin/nav.pl	1707068779846	1707068779937	OK	 
REQUEST	198	openflights	/cgi-bin/welcome.pl	1707068779919	1707068779981	OK	 
REQUEST	198	openflights	/cgi-bin/reservations.pl	1707068779982	1707068780135	OK	 
REQUEST	198	openflights	/cgi-bin/nav.pl	1707068780136	1707068780241	OK	 
GROUP	195	signoff	1707068779178	1707068780339	159	OK
USER	mainScenario	195	END	1707068769288	1707068780339
GROUP	199	open	1707068779294	1707068780526	204	OK
GROUP	196	signoff	1707068779528	1707068780683	155	OK
USER	mainScenario	196	END	1707068772293	1707068780683
REQUEST	199	login	/cgi-bin/login.pl	1707068780526	1707068780763	OK	 
REQUEST	199	login	/cgi-bin/login.pl	1707068780763	1707068780842	OK	 
REQUEST	199	login	/cgi-bin/nav.pll	1707068780843	1707068780927	OK	 
GROUP	198	openflights	1707068779918	1707068781241	320	OK
USER	mainScenario	200	START	1707068781293	1707068781293
REQUEST	198	ticketattributes	/cgi-bin/reservations.pl	1707068781241	1707068781388	OK	 
REQUEST	200	open	/webtours/	1707068781294	1707068781406	OK	 
REQUEST	200	open	/cgi-bin/welcome.pl	1707068781407	1707068781521	OK	 
REQUEST	198	ticketattributes	/cgi-bin/reservations.pl	1707068781389	1707068781522	OK	 
REQUEST	200	open	/cgi-bin/nav.pll	1707068781522	1707068781693	OK	 
REQUEST	198	ticketattributes	/cgi-bin/reservations.pl	1707068781522	1707068781693	OK	 
GROUP	199	login	1707068780526	1707068781918	400	OK
REQUEST	199	openflights	/cgi-bin/welcome.pl	1707068781918	1707068782012	OK	 
REQUEST	199	openflights	/cgi-bin/reservations.pl	1707068782013	1707068782099	OK	 
REQUEST	197	Itinerary	/cgi-bin/itinerary.pl	1707068779938	1707068782098	OK	 
REQUEST	199	openflights	/cgi-bin/nav.pl	1707068782100	1707068782183	OK	 
GROUP	198	ticketattributes	1707068781241	1707068782696	451	OK
GROUP	200	open	1707068781294	1707068782712	397	OK
REQUEST	200	login	/cgi-bin/login.pl	1707068782712	1707068782827	OK	 
REQUEST	198	Itinerary	/cgi-bin/welcome.pl	1707068782696	1707068782827	OK	 
REQUEST	198	Itinerary	/cgi-bin/nav.pl	1707068782828	1707068782962	OK	 
REQUEST	200	login	/cgi-bin/login.pl	1707068782828	1707068782962	OK	 
GROUP	197	Itinerary	1707068779778	1707068783118	2319	OK
REQUEST	200	login	/cgi-bin/nav.pll	1707068782963	1707068783131	OK	 
GROUP	199	openflights	1707068781918	1707068783181	263	OK
REQUEST	197	signoff	/cgi-bin/welcome.pl	1707068783118	1707068783183	OK	 
REQUEST	198	Itinerary	/cgi-bin/itinerary.pl	1707068782963	1707068783183	OK	 
REQUEST	199	ticketattributes	/cgi-bin/reservations.pl	1707068783181	1707068783255	OK	 
USER	mainScenario	201	START	1707068783290	1707068783290
REQUEST	197	signoff	/cgi-bin/nav.pl	1707068783183	1707068783298	OK	 
REQUEST	199	ticketattributes	/cgi-bin/reservations.pl	1707068783256	1707068783357	OK	 
REQUEST	201	open	/webtours/	1707068783291	1707068783362	OK	 
REQUEST	201	open	/cgi-bin/welcome.pl	1707068783362	1707068783425	OK	 
REQUEST	199	ticketattributes	/cgi-bin/reservations.pl	1707068783358	1707068783482	OK	 
REQUEST	201	open	/cgi-bin/nav.pll	1707068783426	1707068783531	OK	 
GROUP	200	login	1707068782712	1707068784128	417	OK
GROUP	198	Itinerary	1707068782696	1707068784178	485	OK
REQUEST	200	openflights	/cgi-bin/welcome.pl	1707068784128	1707068784182	OK	 
REQUEST	198	signoff	/cgi-bin/welcome.pl	1707068784178	1707068784249	OK	 
GROUP	197	signoff	1707068783118	1707068784285	180	OK
USER	mainScenario	197	END	1707068774277	1707068784285
REQUEST	200	openflights	/cgi-bin/reservations.pl	1707068784183	1707068784311	OK	 
REQUEST	198	signoff	/cgi-bin/nav.pl	1707068784250	1707068784352	OK	 
REQUEST	200	openflights	/cgi-bin/nav.pl	1707068784312	1707068784397	OK	 
GROUP	199	ticketattributes	1707068783181	1707068784478	299	OK
REQUEST	199	Itinerary	/cgi-bin/welcome.pl	1707068784478	1707068784541	OK	 
GROUP	201	open	1707068783291	1707068784556	239	OK
REQUEST	199	Itinerary	/cgi-bin/nav.pl	1707068784542	1707068784682	OK	 
REQUEST	201	login	/cgi-bin/login.pl	1707068784557	1707068784682	OK	 
REQUEST	201	login	/cgi-bin/login.pl	1707068784683	1707068784995	OK	 
REQUEST	201	login	/cgi-bin/nav.pll	1707068784996	1707068785132	OK	 
USER	mainScenario	202	START	1707068785276	1707068785276
GROUP	198	signoff	1707068784178	1707068785348	173	OK
USER	mainScenario	198	END	1707068777270	1707068785348
GROUP	200	openflights	1707068784128	1707068785378	267	OK
REQUEST	202	open	/webtours/	1707068785277	1707068785515	OK	 
REQUEST	200	ticketattributes	/cgi-bin/reservations.pl	1707068785378	1707068785516	OK	 
REQUEST	202	open	/cgi-bin/welcome.pl	1707068785516	1707068785643	OK	 
REQUEST	200	ticketattributes	/cgi-bin/reservations.pl	1707068785516	1707068785643	OK	 
REQUEST	202	open	/cgi-bin/nav.pll	1707068785644	1707068785811	OK	 
REQUEST	200	ticketattributes	/cgi-bin/reservations.pl	1707068785644	1707068785811	OK	 
GROUP	201	login	1707068784556	1707068786118	573	OK
REQUEST	201	openflights	/cgi-bin/welcome.pl	1707068786118	1707068786199	OK	 
REQUEST	201	openflights	/cgi-bin/reservations.pl	1707068786199	1707068786481	OK	 
REQUEST	201	openflights	/cgi-bin/nav.pl	1707068786482	1707068786600	OK	 
GROUP	200	ticketattributes	1707068785378	1707068786837	432	OK
GROUP	202	open	1707068785277	1707068786837	532	OK
USER	mainScenario	203	START	1707068787276	1707068787276
REQUEST	200	Itinerary	/cgi-bin/welcome.pl	1707068786838	1707068787371	OK	 
REQUEST	202	login	/cgi-bin/login.pl	1707068786838	1707068787371	OK	 
REQUEST	203	open	/webtours/	1707068787277	1707068787387	OK	 
REQUEST	202	login	/cgi-bin/login.pl	1707068787372	1707068787513	OK	 
REQUEST	200	Itinerary	/cgi-bin/nav.pl	1707068787372	1707068787553	OK	 
REQUEST	203	open	/cgi-bin/welcome.pl	1707068787387	1707068787569	OK	 
GROUP	201	openflights	1707068786118	1707068787609	481	OK
REQUEST	202	login	/cgi-bin/nav.pll	1707068787513	1707068787618	OK	 
REQUEST	203	open	/cgi-bin/nav.pll	1707068787570	1707068787797	OK	 
REQUEST	201	ticketattributes	/cgi-bin/reservations.pl	1707068787609	1707068787802	OK	 
REQUEST	200	Itinerary	/cgi-bin/itinerary.pl	1707068787554	1707068787814	OK	 
REQUEST	201	ticketattributes	/cgi-bin/reservations.pl	1707068787803	1707068787955	OK	 
REQUEST	201	ticketattributes	/cgi-bin/reservations.pl	1707068787956	1707068788033	OK	 
REQUEST	199	Itinerary	/cgi-bin/itinerary.pl	1707068784683	1707068788071	OK	 
GROUP	202	login	1707068786837	1707068788619	779	OK
REQUEST	202	openflights	/cgi-bin/welcome.pl	1707068788619	1707068788678	OK	 
REQUEST	202	openflights	/cgi-bin/reservations.pl	1707068788679	1707068788794	OK	 
GROUP	200	Itinerary	1707068786837	1707068788795	974	OK
GROUP	203	open	1707068787277	1707068788798	519	OK
REQUEST	200	signoff	/cgi-bin/welcome.pl	1707068788795	1707068788915	OK	 
REQUEST	203	login	/cgi-bin/login.pl	1707068788798	1707068788996	OK	 
REQUEST	202	openflights	/cgi-bin/nav.pl	1707068788795	1707068788996	OK	 
GROUP	201	ticketattributes	1707068787609	1707068789046	422	OK
REQUEST	200	signoff	/cgi-bin/nav.pl	1707068788916	1707068789046	OK	 
GROUP	199	Itinerary	1707068784478	1707068789077	3591	OK
REQUEST	203	login	/cgi-bin/login.pl	1707068788997	1707068789090	OK	 
REQUEST	201	Itinerary	/cgi-bin/welcome.pl	1707068789046	1707068789132	OK	 
REQUEST	199	signoff	/cgi-bin/welcome.pl	1707068789077	1707068789219	OK	 
REQUEST	203	login	/cgi-bin/nav.pll	1707068789091	1707068789265	OK	 
REQUEST	201	Itinerary	/cgi-bin/nav.pl	1707068789132	1707068789265	OK	 
USER	mainScenario	204	START	1707068789295	1707068789295
REQUEST	199	signoff	/cgi-bin/nav.pl	1707068789219	1707068789310	OK	 
REQUEST	204	open	/webtours/	1707068789296	1707068789395	OK	 
REQUEST	204	open	/cgi-bin/welcome.pl	1707068789396	1707068789740	OK	 
GROUP	202	openflights	1707068788619	1707068789978	375	OK
GROUP	200	signoff	1707068788795	1707068790041	250	OK
USER	mainScenario	200	END	1707068781293	1707068790041
REQUEST	204	open	/cgi-bin/nav.pll	1707068789741	1707068790072	OK	 
GROUP	203	login	1707068788798	1707068790280	465	OK
GROUP	199	signoff	1707068789077	1707068790298	233	OK
USER	mainScenario	199	END	1707068779293	1707068790298
REQUEST	203	openflights	/cgi-bin/welcome.pl	1707068790280	1707068790342	OK	 
REQUEST	202	ticketattributes	/cgi-bin/reservations.pl	1707068789979	1707068790357	OK	 
REQUEST	201	Itinerary	/cgi-bin/itinerary.pl	1707068789266	1707068790426	OK	 
REQUEST	202	ticketattributes	/cgi-bin/reservations.pl	1707068790358	1707068790448	OK	 
REQUEST	203	openflights	/cgi-bin/reservations.pl	1707068790343	1707068790498	OK	 
REQUEST	202	ticketattributes	/cgi-bin/reservations.pl	1707068790449	1707068790573	OK	 
REQUEST	203	openflights	/cgi-bin/nav.pl	1707068790499	1707068790601	OK	 
GROUP	204	open	1707068789296	1707068791089	774	OK
REQUEST	204	login	/cgi-bin/login.pl	1707068791089	1707068791165	OK	 
REQUEST	204	login	/cgi-bin/login.pl	1707068791166	1707068791258	OK	 
USER	mainScenario	205	START	1707068791292	1707068791292
REQUEST	205	open	/webtours/	1707068791293	1707068791356	OK	 
REQUEST	204	login	/cgi-bin/nav.pll	1707068791259	1707068791356	OK	 
GROUP	201	Itinerary	1707068789046	1707068791417	1379	OK
REQUEST	205	open	/cgi-bin/welcome.pl	1707068791356	1707068791421	OK	 
REQUEST	201	signoff	/cgi-bin/welcome.pl	1707068791418	1707068791479	OK	 
REQUEST	205	open	/cgi-bin/nav.pll	1707068791421	1707068791531	OK	 
REQUEST	201	signoff	/cgi-bin/nav.pl	1707068791480	1707068791569	OK	 
GROUP	202	ticketattributes	1707068789978	1707068791578	592	OK
GROUP	203	openflights	1707068790280	1707068791605	319	OK
REQUEST	202	Itinerary	/cgi-bin/welcome.pl	1707068791578	1707068791644	OK	 
REQUEST	203	ticketattributes	/cgi-bin/reservations.pl	1707068791605	1707068791706	OK	 
REQUEST	202	Itinerary	/cgi-bin/nav.pl	1707068791645	1707068791748	OK	 
REQUEST	203	ticketattributes	/cgi-bin/reservations.pl	1707068791707	1707068791802	OK	 
REQUEST	203	ticketattributes	/cgi-bin/reservations.pl	1707068791803	1707068791932	OK	 
REQUEST	202	Itinerary	/cgi-bin/itinerary.pl	1707068791749	1707068792145	OK	 
GROUP	204	login	1707068791089	1707068792338	265	OK
REQUEST	204	openflights	/cgi-bin/welcome.pl	1707068792338	1707068792402	OK	 
REQUEST	204	openflights	/cgi-bin/reservations.pl	1707068792402	1707068792508	OK	 
GROUP	205	open	1707068791293	1707068792555	238	OK
GROUP	201	signoff	1707068791417	1707068792558	150	OK
USER	mainScenario	201	END	1707068783290	1707068792558
REQUEST	204	openflights	/cgi-bin/nav.pl	1707068792509	1707068792604	OK	 
REQUEST	205	login	/cgi-bin/login.pl	1707068792556	1707068792649	OK	 
REQUEST	205	login	/cgi-bin/login.pl	1707068792650	1707068792764	OK	 
REQUEST	205	login	/cgi-bin/nav.pll	1707068792765	1707068792877	OK	 
GROUP	203	ticketattributes	1707068791605	1707068792937	325	OK
REQUEST	203	Itinerary	/cgi-bin/welcome.pl	1707068792938	1707068793082	OK	 
GROUP	202	Itinerary	1707068791578	1707068793156	565	OK
REQUEST	203	Itinerary	/cgi-bin/nav.pl	1707068793083	1707068793178	OK	 
USER	mainScenario	206	START	1707068793297	1707068793297
REQUEST	202	signoff	/cgi-bin/welcome.pl	1707068793156	1707068793314	OK	 
REQUEST	206	open	/webtours/	1707068793298	1707068793468	OK	 
REQUEST	202	signoff	/cgi-bin/nav.pl	1707068793315	1707068793468	OK	 
GROUP	204	openflights	1707068792338	1707068793618	265	OK
REQUEST	206	open	/cgi-bin/welcome.pl	1707068793469	1707068793632	OK	 
REQUEST	204	ticketattributes	/cgi-bin/reservations.pl	1707068793618	1707068793757	OK	 
GROUP	205	login	1707068792555	1707068793865	319	OK
REQUEST	206	open	/cgi-bin/nav.pll	1707068793633	1707068793876	OK	 
REQUEST	204	ticketattributes	/cgi-bin/reservations.pl	1707068793758	1707068793877	OK	 
REQUEST	205	openflights	/cgi-bin/welcome.pl	1707068793865	1707068794011	OK	 
REQUEST	204	ticketattributes	/cgi-bin/reservations.pl	1707068793877	1707068794015	OK	 
REQUEST	205	openflights	/cgi-bin/reservations.pl	1707068794012	1707068794119	OK	 
REQUEST	205	openflights	/cgi-bin/nav.pl	1707068794120	1707068794214	OK	 
GROUP	202	signoff	1707068793156	1707068794465	311	OK
USER	mainScenario	202	END	1707068785276	1707068794465
GROUP	206	open	1707068793298	1707068794888	576	OK
REQUEST	206	login	/cgi-bin/login.pl	1707068794888	1707068794973	OK	 
GROUP	204	ticketattributes	1707068793618	1707068795018	396	OK
REQUEST	206	login	/cgi-bin/login.pl	1707068794974	1707068795080	OK	 
REQUEST	204	Itinerary	/cgi-bin/welcome.pl	1707068795018	1707068795128	OK	 
REQUEST	206	login	/cgi-bin/nav.pll	1707068795081	1707068795189	OK	 
GROUP	205	openflights	1707068793865	1707068795208	347	OK
REQUEST	204	Itinerary	/cgi-bin/nav.pl	1707068795128	1707068795247	OK	 
USER	mainScenario	207	START	1707068795271	1707068795271
REQUEST	205	ticketattributes	/cgi-bin/reservations.pl	1707068795208	1707068795319	OK	 
REQUEST	207	open	/webtours/	1707068795271	1707068795327	OK	 
REQUEST	204	Itinerary	/cgi-bin/itinerary.pl	1707068795247	1707068795451	OK	 
REQUEST	205	ticketattributes	/cgi-bin/reservations.pl	1707068795319	1707068795507	OK	 
REQUEST	207	open	/cgi-bin/welcome.pl	1707068795327	1707068795507	OK	 
REQUEST	207	open	/cgi-bin/nav.pll	1707068795508	1707068795680	OK	 
REQUEST	205	ticketattributes	/cgi-bin/reservations.pl	1707068795508	1707068795680	OK	 
GROUP	206	login	1707068794888	1707068796189	299	OK
REQUEST	206	openflights	/cgi-bin/welcome.pl	1707068796189	1707068796256	OK	 
REQUEST	203	Itinerary	/cgi-bin/itinerary.pl	1707068793178	1707068796347	OK	 
REQUEST	206	openflights	/cgi-bin/reservations.pl	1707068796256	1707068796373	OK	 
GROUP	204	Itinerary	1707068795018	1707068796448	433	OK
REQUEST	206	openflights	/cgi-bin/nav.pl	1707068796373	1707068796471	OK	 
REQUEST	204	signoff	/cgi-bin/welcome.pl	1707068796448	1707068796516	OK	 
REQUEST	204	signoff	/cgi-bin/nav.pl	1707068796516	1707068796610	OK	 
GROUP	205	ticketattributes	1707068795208	1707068796681	471	OK
GROUP	207	open	1707068795271	1707068796696	408	OK
REQUEST	205	Itinerary	/cgi-bin/welcome.pl	1707068796681	1707068796762	OK	 
REQUEST	207	login	/cgi-bin/login.pl	1707068796696	1707068796823	OK	 
REQUEST	205	Itinerary	/cgi-bin/nav.pl	1707068796762	1707068796863	OK	 
REQUEST	207	login	/cgi-bin/login.pl	1707068796823	1707068796911	OK	 
REQUEST	207	login	/cgi-bin/nav.pll	1707068796912	1707068797177	OK	 
GROUP	203	Itinerary	1707068792938	1707068797329	3408	OK
REQUEST	203	signoff	/cgi-bin/welcome.pl	1707068797329	1707068797445	OK	 
GROUP	206	openflights	1707068796189	1707068797470	282	OK
REQUEST	205	Itinerary	/cgi-bin/itinerary.pl	1707068796863	1707068797470	OK	 
REQUEST	203	signoff	/cgi-bin/nav.pl	1707068797446	1707068797590	OK	 
REQUEST	206	ticketattributes	/cgi-bin/reservations.pl	1707068797470	1707068797592	OK	 
GROUP	204	signoff	1707068796448	1707068797598	162	OK
USER	mainScenario	204	END	1707068789295	1707068797598
REQUEST	206	ticketattributes	/cgi-bin/reservations.pl	1707068797593	1707068797700	OK	 
REQUEST	206	ticketattributes	/cgi-bin/reservations.pl	1707068797701	1707068797816	OK	 
GROUP	207	login	1707068796696	1707068798184	480	OK
REQUEST	207	openflights	/cgi-bin/welcome.pl	1707068798185	1707068798260	OK	 
USER	mainScenario	208	START	1707068798278	1707068798278
REQUEST	208	open	/webtours/	1707068798279	1707068798368	OK	 
REQUEST	207	openflights	/cgi-bin/reservations.pl	1707068798261	1707068798368	OK	 
REQUEST	208	open	/cgi-bin/welcome.pl	1707068798369	1707068798444	OK	 
GROUP	205	Itinerary	1707068796681	1707068798468	789	OK
REQUEST	207	openflights	/cgi-bin/nav.pl	1707068798369	1707068798494	OK	 
REQUEST	205	signoff	/cgi-bin/welcome.pl	1707068798468	1707068798584	OK	 
REQUEST	208	open	/cgi-bin/nav.pll	1707068798445	1707068798584	OK	 
GROUP	203	signoff	1707068797329	1707068798592	260	OK
USER	mainScenario	203	END	1707068787276	1707068798592
REQUEST	205	signoff	/cgi-bin/nav.pl	1707068798585	1707068798699	OK	 
GROUP	206	ticketattributes	1707068797470	1707068798827	344	OK
REQUEST	206	Itinerary	/cgi-bin/welcome.pl	1707068798828	1707068798907	OK	 
REQUEST	206	Itinerary	/cgi-bin/nav.pl	1707068798908	1707068799022	OK	 
REQUEST	206	Itinerary	/cgi-bin/itinerary.pl	1707068799023	1707068799275	OK	 
GROUP	207	openflights	1707068798185	1707068799498	307	OK
GROUP	208	open	1707068798279	1707068799608	303	OK
REQUEST	207	ticketattributes	/cgi-bin/reservations.pl	1707068799498	1707068799608	OK	 
REQUEST	208	login	/cgi-bin/login.pl	1707068799608	1707068799699	OK	 
GROUP	205	signoff	1707068798468	1707068799702	230	OK
USER	mainScenario	205	END	1707068791292	1707068799702
REQUEST	207	ticketattributes	/cgi-bin/reservations.pl	1707068799609	1707068799792	OK	 
REQUEST	208	login	/cgi-bin/login.pl	1707068799699	1707068799858	OK	 
REQUEST	207	ticketattributes	/cgi-bin/reservations.pl	1707068799793	1707068799950	OK	 
REQUEST	208	login	/cgi-bin/nav.pll	1707068799859	1707068800020	OK	 
GROUP	206	Itinerary	1707068798827	1707068800270	445	OK
USER	mainScenario	209	START	1707068800270	1707068800270
REQUEST	209	open	/webtours/	1707068800271	1707068800363	OK	 
REQUEST	206	signoff	/cgi-bin/welcome.pl	1707068800271	1707068800368	OK	 
REQUEST	209	open	/cgi-bin/welcome.pl	1707068800364	1707068800467	OK	 
REQUEST	206	signoff	/cgi-bin/nav.pl	1707068800369	1707068800545	OK	 
REQUEST	209	open	/cgi-bin/nav.pll	1707068800467	1707068800602	OK	 
GROUP	207	ticketattributes	1707068799498	1707068800928	450	OK
GROUP	208	login	1707068799608	1707068801018	411	OK
REQUEST	207	Itinerary	/cgi-bin/welcome.pl	1707068800929	1707068801031	OK	 
REQUEST	208	openflights	/cgi-bin/welcome.pl	1707068801018	1707068801170	OK	 
REQUEST	207	Itinerary	/cgi-bin/nav.pl	1707068801032	1707068801272	OK	 
REQUEST	208	openflights	/cgi-bin/reservations.pl	1707068801170	1707068801480	OK	 
GROUP	206	signoff	1707068800271	1707068801543	273	OK
USER	mainScenario	206	END	1707068793297	1707068801543
GROUP	209	open	1707068800271	1707068801622	330	OK
REQUEST	208	openflights	/cgi-bin/nav.pl	1707068801481	1707068801770	OK	 
REQUEST	209	login	/cgi-bin/login.pl	1707068801622	1707068801779	OK	 
REQUEST	209	login	/cgi-bin/login.pl	1707068801779	1707068802078	OK	 
REQUEST	209	login	/cgi-bin/nav.pll	1707068802078	1707068802194	OK	 
USER	mainScenario	210	START	1707068802291	1707068802291
REQUEST	210	open	/webtours/	1707068802292	1707068802519	OK	 
REQUEST	210	open	/cgi-bin/welcome.pl	1707068802520	1707068802707	OK	 
GROUP	208	openflights	1707068801018	1707068802775	751	OK
REQUEST	210	open	/cgi-bin/nav.pll	1707068802707	1707068802914	OK	 
REQUEST	208	ticketattributes	/cgi-bin/reservations.pl	1707068802775	1707068802915	OK	 
